dtp_id,h3_r8,h3_r9,coord_valid,has_traffic_light,has_crosswalk,has_unregulated_cross,has_regulated_cross,has_bus_stop,has_roundabout,has_bridge,has_underground_cross,has_school_nearby,has_residential,has_gas_station,has_camera,is_intersection,is_open_road,poi_count_from_data,traffic_lane_amount,dtp_traffic_lane,traffic_area_width,wayside_width,sidewalk_width,center_mall_width,lane_width_m,has_sidewalk,has_center_divider,is_multilane,dtp_lane_normalized,srf_code,tr_area_state_code,cmall_type_code,cut_code,cut_pr_code,distance_to_intersection_m,distance_to_crosswalk_m,distance_to_bus_stop_m,poi_count_100m,poi_count_300m,crossing_density,stop_density,speed_limit,road_class,landuse_type,h3_res,cell_id
600916427,881181b457fffff,891181b456fffff,1,,,0,0,0,,0,0,0,0,1,0,0,1,1,5.0,1.0,184.0,20.0,0.0,12.0,36.8,0,1,1,0.2,Асфальтобетонное,Сухое,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,,,,,,,,,trunk,,8,881181b457fffff
601207027,8811aa725bfffff,8911aa725b3ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,2.0,0.0,13.0,0.0,58.0,0.0,6.5,1,0,0,0.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,128.8090211675925,,25.778784408163588,2.0,10.0,0.0,8.0,5.0,service,residential,8,8811aa725bfffff
601177827,8811aa6805fffff,8911aa68057ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,4,1.0,1.0,44.0,0.0,28.0,0.0,44.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,211.8206526018933,,120.41637973839728,0.0,7.0,0.0,5.0,60.0,footway,residential,8,8811aa6805fffff
601203427,8811aa7205fffff,8911aa7205bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,2.0,1.0,70.0,0.0,13.0,0.0,35.0,1,0,0,0.5,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,250.45794358258712,,175.0462675779407,0.0,5.0,0.0,4.0,60.0,service,residential,8,8811aa7205fffff
601499227,8811aa7b41fffff,8911aa7b40fffff,1,0.0,0.0,0,0,1,0.0,0,0,1,1,0,0,0,1,3,1.0,1.0,58.0,0.0,50.0,0.0,58.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,337.17869110587503,,155.9897661734677,0.0,4.0,0.0,4.0,60.0,service,residential,8,8811aa7b41fffff
600924427,8811aa7ac1fffff,8911aa7ac0bffff,1,0.0,0.0,0,1,1,0.0,0,1,0,1,0,0,1,0,6,0.0,0.0,106.0,0.0,99.0,0.0,,1,0,0,,Иной вид покрытия,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,216.61767946190582,,4.6934186701476115,1.0,14.0,0.0,8.0,60.0,footway,residential,8,8811aa7ac1fffff
600857027,881181b687fffff,891181b686bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,1,1.0,1.0,110.0,0.0,20.0,0.0,110.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,204.37120286517737,,172.1808038629994,0.0,6.0,0.0,5.0,60.0,service,residential,8,881181b687fffff
600857227,8811aa45ddfffff,8911aa45dd7ffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,0,4,6.0,3.0,242.0,0.0,30.0,20.0,40.333333333333336,1,1,1,0.5,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,627.4172359581563,,350.37768247497394,0.0,0.0,0.0,0.0,60.0,service,industrial,8,8811aa45ddfffff
600956027,8811aa7b3dfffff,8911aa7b3dbffff,1,1.0,0.0,0,1,1,0.0,0,0,0,0,0,0,0,1,2,3.0,2.0,112.0,0.0,25.0,50.0,37.333333333333336,1,1,0,0.6666666666666666,Асфальтобетонное,Сухое,Разделительная полоса с грунтовым покрытием,Прямая в плане,Горизонтальный,31.57731364101764,,48.92476427411146,6.0,7.0,0.0,3.0,60.0,footway,grass,8,8811aa7b3dfffff
600877627,8811aa71a5fffff,8911aa71a4fffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,2,1.0,1.0,50.0,0.0,40.0,0.0,50.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,405.9497974950508,,103.61943795512141,0.0,6.0,0.0,6.0,60.0,service,commercial,8,8811aa71a5fffff
600869027,8811aa448dfffff,8911aa448cbffff,1,0.0,0.0,0,1,0,0.0,0,0,0,1,0,0,1,0,2,2.0,1.0,158.0,0.0,42.0,0.0,79.0,1,0,0,0.5,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,198.79007294933552,,189.85981069296392,0.0,9.0,0.0,7.0,60.0,footway,residential,8,8811aa448dfffff
601558227,8811aa0023fffff,8911aa0022bffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,50.0,0.0,,1,0,0,,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,181.73001001955305,,107.28532718052324,0.0,13.0,0.0,5.0,60.0,footway,grass,8,8811aa0023fffff
600947627,8811aa7351fffff,8911aa73513ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1,0,1,4.0,1.0,152.0,0.0,30.0,0.0,38.0,1,0,1,0.25,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,176.34439521403462,,324.9922678867886,0.0,4.0,0.0,0.0,60.0,service,industrial,8,8811aa7351fffff
600888427,8811aa7ae3fffff,8911aa7ae77ffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,1,0,3,1.0,1.0,42.0,0.0,38.0,0.0,42.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,449.29324626048106,,230.43132214095849,0.0,5.0,0.0,5.0,60.0,footway,residential,8,8811aa7ae3fffff
600903427,8811aa4e09fffff,8911aa4e093ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,5.0,3.0,190.0,10.0,0.0,40.0,38.0,0,1,1,0.6,Асфальтобетонное,Сухое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,274.078077699994,,163.4677693185414,0.0,8.0,0.0,6.0,60.0,footway,residential,8,8811aa4e09fffff
600916827,8811aa633bfffff,8911aa633b3ffff,1,0.0,0.0,1,1,1,0.0,0,0,0,0,0,0,0,0,1,3.0,2.0,178.0,0.0,24.0,0.0,59.333333333333336,1,0,0,0.6666666666666666,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,190.6774444105163,,89.34605694006241,2.0,11.0,0.0,5.0,60.0,footway,park,8,8811aa633bfffff
600867227,8811aa7265fffff,8911aa7264fffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,3,1.0,1.0,48.0,0.0,20.0,0.0,48.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,546.4751038528026,,398.0116964239605,0.0,0.0,0.0,0.0,60.0,path,park,8,8811aa7265fffff
600895427,8811aa6a57fffff,8911aa6a567ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,3.0,2.0,108.0,18.0,0.0,10.0,36.0,0,1,0,0.6666666666666666,Асфальтобетонное,Сухое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,392.81738195241394,,212.80170121917277,0.0,2.0,0.0,2.0,60.0,service,residential,8,8811aa6a57fffff
601184627,8811aa7807fffff,8911aa78067ffff,1,,,0,0,0,,1,0,0,0,0,0,0,0,1,2.0,1.0,70.0,0.0,26.0,0.0,35.0,1,0,0,0.5,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,,,,,,,,,,,8,8811aa7807fffff
601002227,881181b655fffff,891181b655bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1.0,1.0,130.0,0.0,0.0,0.0,130.0,0,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,363.61900591291754,,124.73698368637918,0.0,6.0,0.0,6.0,60.0,service,residential,8,881181b655fffff
601037827,8811aa6131fffff,8911aa61357ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,4.0,4.0,150.0,10.0,0.0,10.0,37.5,0,1,1,1.0,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,798.4014134695049,,366.51199495583063,0.0,0.0,0.0,0.0,60.0,path,forest,8,8811aa6131fffff
601036427,8811aa4065fffff,8911aa4065bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1.0,1.0,442.0,10.0,0.0,0.0,442.0,0,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,1672.682695083388,,143.9341408748028,0.0,2.0,0.0,2.0,60.0,footway,forest,8,8811aa4065fffff
600977027,8811aa79c7fffff,8911aa79c77ffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,1,3,2.0,1.0,110.0,0.0,16.0,20.0,55.0,1,1,0,0.5,Асфальтобетонное,Сухое,"Разделительная полоса, выделенная разметкой",Прямая в плане,Горизонтальный,270.2115014167498,,30.78648248051175,3.0,14.0,0.0,9.0,60.0,footway,residential,8,8811aa79c7fffff
601015627,8811aa4e93fffff,8911aa4e92bffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,0,2,1.0,1.0,94.0,0.0,24.0,0.0,94.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,472.8727689491572,,265.8358507887107,0.0,4.0,0.0,4.0,60.0,service,residential,8,8811aa4e93fffff
601134027,881181b4d5fffff,891181b4d5bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,5.0,5.0,214.0,30.0,0.0,20.0,42.8,0,1,1,1.0,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,1056.9585453562424,,186.52762613791037,0.0,2.0,0.0,2.0,100.0,trunk,farmland,8,881181b4d5fffff
601016427,8811aa7887fffff,8911aa7886fffff,1,0.0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,1,2.0,1.0,130.0,0.0,37.0,0.0,65.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,709.540348582755,,115.65706076656706,0.0,3.0,0.0,3.0,60.0,footway,industrial,8,8811aa7887fffff
601008227,8811aa4c11fffff,8911aa4c117ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1.0,1.0,180.0,10.0,0.0,0.0,180.0,0,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,756.1522564378532,,425.7559846722389,0.0,0.0,0.0,0.0,60.0,unclassified,retail,8,8811aa4c11fffff
601029427,8811aa785dfffff,8911aa785c7ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,1.0,0.0,62.0,0.0,58.0,0.0,62.0,1,0,0,0.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,191.89460045466447,,225.4881605397328,0.0,10.0,0.0,2.0,60.0,service,residential,8,8811aa785dfffff
601096627,881181b6a3fffff,891181b6a37ffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,0,2,3.0,3.0,108.0,0.0,30.0,15.0,36.0,1,1,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса с грунтовым покрытием,Прямая в плане,Горизонтальный,129.98433500594447,,99.31210259752284,1.0,12.0,0.0,10.0,60.0,secondary,retail,8,881181b6a3fffff
601024027,8811aa7b01fffff,8911aa7b003ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,2,4.0,3.0,140.0,0.0,25.0,0.0,35.0,1,0,1,0.75,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,169.62376027975913,,140.39095382643967,0.0,15.0,0.0,7.0,60.0,service,residential,8,8811aa7b01fffff
601030827,8811aa70ebfffff,8911aa70eb7ffff,1,0.0,0.0,0,1,0,0.0,0,0,0,1,0,0,1,0,3,4.0,1.0,166.0,0.0,70.0,0.0,41.5,1,0,1,0.25,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,275.3706295791554,,116.80920743539875,0.0,5.0,0.0,4.0,60.0,service,residential,8,8811aa70ebfffff
601215227,8811aa7989fffff,8911aa7988bffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,0,4,1.0,1.0,30.0,0.0,30.0,0.0,30.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,354.58467131696955,,301.8577587627038,0.0,0.0,0.0,0.0,60.0,service,residential,8,8811aa7989fffff
601036627,8811aa4c67fffff,8911aa4c673ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,1,2,4.0,2.0,183.0,0.0,20.0,0.0,45.75,1,0,1,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,361.1057475417774,,213.90161310379935,0.0,3.0,0.0,3.0,60.0,footway,industrial,8,8811aa4c67fffff
601026027,8811aa7b29fffff,8911aa7b28bffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,0,2,2.0,2.0,100.0,0.0,25.0,0.0,50.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,174.1444734772626,,126.08444330890127,0.0,9.0,0.0,5.0,60.0,service,residential,8,8811aa7b29fffff
601027627,8811aa4593fffff,8911aa4592bffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,3,3.0,2.0,148.0,0.0,30.0,0.0,49.333333333333336,1,0,0,0.6666666666666666,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,491.45435896251735,,317.56083775961747,0.0,0.0,0.0,0.0,60.0,footway,forest,8,8811aa4593fffff
601175427,8811aa70e9fffff,8911aa70e8bffff,1,1.0,0.0,0,0,1,0.0,0,0,0,0,0,0,1,0,3,5.0,1.0,208.0,0.0,80.0,0.0,41.6,1,0,1,0.2,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,88.81026933397445,,149.8331437620452,1.0,14.0,0.0,8.0,60.0,service,park,8,8811aa70e9fffff
601520427,8811aa71a7fffff,8911aa71a63ffff,1,1.0,0.0,0,0,1,0.0,0,0,0,0,0,0,1,1,2,6.0,1.0,197.0,0.0,32.0,0.0,32.833333333333336,1,0,1,0.16666666666666666,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,27.137600554941866,,64.32366371977314,4.0,14.0,0.0,5.0,60.0,footway,grass,8,8811aa71a7fffff
600985027,8811aa6061fffff,8911aa60603ffff,1,1.0,0.0,1,1,1,0.0,0,0,0,1,0,0,1,1,4,4.0,2.0,160.0,0.0,12.0,0.0,40.0,1,0,1,0.5,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,93.7207345047,,75.43627376344055,3.0,6.0,0.0,3.0,60.0,footway,residential,8,8811aa6061fffff
601291627,8811aa70d3fffff,8911aa70d2bffff,1,0.0,0.0,1,1,1,0.0,0,0,0,1,0,0,0,0,4,2.0,1.0,120.0,0.0,20.0,0.0,60.0,1,0,0,0.5,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,409.04044591615633,,112.22620976053008,0.0,2.0,0.0,2.0,60.0,service,residential,8,8811aa70d3fffff
601141427,8811aa6a69fffff,8911aa6a69bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,2,3.0,3.0,102.0,0.0,22.0,10.0,34.0,1,1,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,120.48609272897137,,127.44516120812945,0.0,9.0,0.0,4.0,60.0,footway,residential,8,8811aa6a69fffff
601124827,8811aa6b67fffff,8911aa6b67bffff,1,0.0,0.0,0,1,0,0.0,0,0,0,1,0,0,1,0,3,4.0,2.0,182.0,0.0,30.0,0.0,45.5,1,0,1,0.5,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,258.08113380401795,,38.656481176640106,2.0,8.0,0.0,7.0,60.0,steps,residential,8,8811aa6b67fffff
601078227,8811aa7317fffff,8911aa73173ffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,1.0,1.0,38.0,0.0,20.0,0.0,38.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,340.52963586501687,,265.4002690106276,0.0,2.0,0.0,2.0,60.0,track,forest,8,8811aa7317fffff
601145227,8811aa7ad7fffff,8911aa7ad6fffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,1,0,2,2.0,1.0,82.0,0.0,36.0,0.0,41.0,1,0,0,0.5,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,156.70631662817232,,315.5401394238012,0.0,6.0,0.0,0.0,60.0,footway,residential,8,8811aa7ad7fffff
601150627,8811aa7003fffff,8911aa70027ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,2,0.0,0.0,128.0,0.0,30.0,0.0,,1,0,0,,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,333.47580266976206,,174.61009399069525,0.0,5.0,0.0,5.0,60.0,service,residential,8,8811aa7003fffff
601158027,8811aa4c85fffff,8911aa4c847ffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,0,4,2.0,1.0,112.0,0.0,28.0,0.0,56.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,196.0366396959483,,142.56065713892707,0.0,8.0,0.0,6.0,60.0,service,residential,8,8811aa4c85fffff
601424027,881181b6d7fffff,891181b6d7bffff,1,0.0,0.0,0,0,1,0.0,1,0,0,1,0,0,0,1,4,5.0,2.0,174.0,0.0,30.0,25.0,34.8,1,1,1,0.4,Асфальтобетонное,Сухое,Иной вид разделительной полосы,Прямая в плане,Горизонтальный,369.69159684276093,,237.49628575038818,0.0,4.0,0.0,4.0,60.0,service,residential,8,881181b6d7fffff
601108827,8811aa7b33fffff,8911aa7b32fffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,1.0,1.0,58.0,0.0,32.0,0.0,58.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,117.6659445921239,,144.3299358479104,0.0,10.0,0.0,5.0,60.0,footway,residential,8,8811aa7b33fffff
601202227,881181b69bfffff,891181b69abffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,0,2,4.0,1.0,124.0,0.0,30.0,0.0,31.0,1,0,1,0.25,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,343.20822065670563,,126.24227084994995,0.0,4.0,0.0,4.0,60.0,service,residential,8,881181b69bfffff
601156827,881181b6a3fffff,891181b6a37ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,3,2.0,1.0,140.0,0.0,30.0,0.0,70.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,129.98433500594447,,99.31210259752284,1.0,12.0,0.0,10.0,60.0,secondary,retail,8,881181b6a3fffff
601166627,8811aa7acdfffff,8911aa7accbffff,1,0.0,0.0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,2.0,2.0,168.0,0.0,20.0,0.0,84.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,300.2778260496224,,317.55661559542875,0.0,0.0,0.0,0.0,60.0,service,residential,8,8811aa7acdfffff
601115627,8811aa7169fffff,8911aa71683ffff,1,0.0,0.0,0,0,0,0.0,1,0,0,1,0,0,0,1,3,3.0,1.0,111.0,0.0,25.0,0.0,37.0,1,0,0,0.3333333333333333,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,448.50503113687466,,79.17940630853984,2.0,3.0,0.0,3.0,60.0,secondary,grass,8,8811aa7169fffff
601859627,881181b6abfffff,891181b6aa3ffff,1,0.0,0.0,0,1,1,0.0,0,0,0,1,0,0,1,0,5,1.0,1.0,48.0,0.0,25.0,0.0,48.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,153.49242011582143,,94.42119078002996,1.0,9.0,0.0,8.0,60.0,service,residential,8,881181b6abfffff
601139027,8811aa7897fffff,8911aa7896bffff,1,1.0,0.0,0,0,0,0.0,0,0,0,0,0,0,1,1,1,3.0,2.0,114.0,4.0,0.0,0.0,38.0,0,0,0,0.6666666666666666,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,50.07123218369147,,107.11073671239247,3.0,16.0,0.0,8.0,60.0,footway,retail,8,8811aa7897fffff
601132027,8811aa44a9fffff,8911aa44a93ffff,1,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,0,0,2,1.0,1.0,36.0,0.0,10.0,0.0,36.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,298.26712413973115,,15.458296278642926,2.0,9.0,0.0,8.0,60.0,footway,residential,8,8811aa44a9fffff
601156627,8811aa0d61fffff,8911aa0d607ffff,1,0.0,0.0,0,1,0,0.0,0,0,0,1,0,0,1,0,2,4.0,1.0,151.0,0.0,28.0,0.0,37.75,1,0,1,0.25,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,132.53208226157219,,83.29961697419395,1.0,9.0,0.0,5.0,60.0,service,residential,8,8811aa0d61fffff
601435427,881181b459fffff,891181b458bffff,1,0.0,0.0,0,0,0,0.0,1,0,0,1,0,0,0,1,2,8.0,1.0,270.0,0.0,26.0,0.0,33.75,1,0,1,0.125,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,594.466770230257,,181.340417576828,0.0,4.0,0.0,4.0,60.0,footway,residential,8,881181b459fffff
601069427,8811aa7357fffff,8911aa7356bffff,1,0.0,0.0,0,0,0,0.0,1,0,0,1,0,0,0,1,2,11.0,4.0,451.0,0.0,30.0,10.0,41.0,1,1,1,0.36363636363636365,Асфальтобетонное,Мокрое,Разделительная полоса с барьером в виде железобетонной конструкции,Прямая в плане,Горизонтальный,339.3818703039492,,157.32163146890252,0.0,1.0,0.0,1.0,60.0,service,park,8,8811aa7357fffff
601162627,8811aa6ac9fffff,8911aa6ac8bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,2,1.0,1.0,300.0,0.0,30.0,0.0,300.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,151.44857061733478,,135.91198605602614,0.0,17.0,0.0,10.0,60.0,service,residential,8,8811aa6ac9fffff
601165427,8811aa4d97fffff,8911aa4d96bffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,1.0,1.0,61.0,0.0,37.0,0.0,61.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,394.37906995087155,,185.95665667840268,0.0,2.0,0.0,2.0,60.0,footway,park,8,8811aa4d97fffff
601211227,8811aa7ab7fffff,8911aa7ab6fffff,1,0.0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,3,2.0,1.0,78.0,0.0,55.0,99.0,39.0,1,1,0,0.5,Асфальтобетонное,Сухое,Иной вид разделительной полосы,Прямая в плане,Горизонтальный,151.04251832460918,,179.60090598904475,0.0,5.0,0.0,3.0,60.0,steps,commercial,8,8811aa7ab7fffff
601498627,8811aa781dfffff,8911aa781cbffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,0,2,1.0,1.0,30.0,0.0,30.0,0.0,30.0,1,0,0,1.0,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,259.4686476976043,,329.4727319432252,0.0,3.0,0.0,0.0,60.0,service,industrial,8,8811aa781dfffff
601135427,8811aa7ab3fffff,8911aa7ab3bffff,1,0.0,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,2,2.0,1.0,113.0,0.0,30.0,99.0,56.5,1,1,0,0.5,Асфальтобетонное,Сухое,Иной вид разделительной полосы,Прямая в плане,Горизонтальный,373.7074854444846,,208.42916016640572,0.0,1.0,0.0,1.0,60.0,footway,commercial,8,8811aa7ab3fffff
601133227,8811aa70e5fffff,8911aa70e4bffff,1,0.0,0.0,0,0,1,0.0,0,0,0,0,0,0,1,0,3,5.0,1.0,132.0,0.0,46.0,12.0,26.4,1,1,1,0.2,Асфальтобетонное,Сухое,Разделительная полоса с барьером в виде металлической конструкции,Прямая в плане,Горизонтальный,100.49837964854022,,56.67097600911158,1.0,9.0,0.0,6.0,60.0,footway,forest,8,8811aa70e5fffff
601072027,8811aa70b3fffff,8911aa70b27ffff,1,0.0,0.0,1,1,0,0.0,0,0,0,1,0,0,0,1,3,2.0,1.0,82.0,0.0,32.0,0.0,41.0,1,0,0,0.5,Асфальтобетонное,Мокрое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,526.5252221887886,,401.77580900232266,0.0,0.0,0.0,0.0,60.0,residential,industrial,8,8811aa70b3fffff
601123027,8811aa61cbfffff,8911aa61cafffff,1,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,1,2,2.0,2.0,102.0,0.0,25.0,0.0,51.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,386.60009362557213,,67.6032118399682,1.0,5.0,0.0,5.0,60.0,footway,residential,8,8811aa61cbfffff
601414027,8811aa6359fffff,8911aa63593ffff,1,1.0,0.0,1,1,1,0.0,1,1,0,1,0,0,1,0,7,3.0,3.0,120.0,0.0,20.0,0.0,40.0,1,0,0,1.0,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,89.47057117998224,,61.91714422087899,2.0,12.0,0.0,5.0,40.0,secondary,residential,8,8811aa6359fffff
601324427,8811aa6841fffff,8911aa68407ffff,1,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,4,2.0,1.0,114.0,0.0,24.0,0.0,57.0,1,0,0,0.5,Асфальтобетонное,Сухое,Разделительная полоса отсутствует,Прямая в плане,Горизонтальный,957.4485183887725,,145.9052123221493,0.0,4.0,0.0,4.0,60.0,service,residential,8,8811aa6841fffff
