month,district_id,type_group,dtp_count,dead_total,injured_total,children_dead,children_injured,avg_risk_score
11,52,Наезд на велосипедиста,2,0,2,0,0,0.03002968777441604
11,52,Наезд на пешехода,17,1,16,0,3,0.0338941499446039
11,52,Наезд на препятствие,4,0,5,0,1,0.03899646543664603
11,52,Наезд на стоящее ТС,2,0,2,0,0,0.011420620703015296
11,52,Падение пассажира,2,0,2,0,0,0.015402005888703782
11,52,Прочее,1,0,1,0,0,0.05091626121891413
11,52,Столкновение,13,1,17,0,1,0.0345282640149431
11,53,Наезд на пешехода,11,1,10,0,3,0.04659813354707356
11,53,Наезд на препятствие,2,0,5,0,0,0.023686882163283962
11,53,Падение пассажира,1,0,1,0,0,0.00862004719438068
11,53,Столкновение,4,2,3,0,0,0.013082146685738816
11,54,Наезд на велосипедиста,4,0,4,0,0,0.03227970860512837
11,54,Наезд на пешехода,8,0,8,0,2,0.022394721795000183
11,54,Наезд на препятствие,1,0,1,0,0,0.03525863964492978
11,54,Падение пассажира,1,0,1,0,0,0.008998224382115803
11,54,Столкновение,8,0,8,0,0,0.023175963567201766
11,55,Наезд на велосипедиста,1,0,1,0,0,0.012403525314753333
11,55,Наезд на пешехода,12,0,13,0,2,0.01897676759400384
11,55,Наезд на препятствие,6,0,8,0,0,0.026193596978457467
11,55,Наезд на стоящее ТС,1,1,3,0,2,0.001160934129666202
11,55,Падение пассажира,4,0,5,0,0,0.02593548141983987
11,55,Столкновение,22,1,27,0,0,0.03602313814830285
11,56,Наезд на пешехода,3,0,3,0,0,0.026111266929272358
11,56,Наезд на препятствие,1,0,1,0,0,0.0024298190813269705
11,56,Наезд на стоящее ТС,2,0,2,0,0,0.006978722991538506
11,56,Падение пассажира,3,0,3,0,1,0.051786654219878124
11,56,Столкновение,3,0,3,0,0,0.01982891395680525
11,57,Наезд на велосипедиста,3,0,3,0,0,0.02799757453627298
11,57,Наезд на пешехода,15,1,14,0,4,0.01992679169590802
11,57,Наезд на препятствие,3,0,5,0,0,0.00759824064704033
11,57,Наезд на стоящее ТС,5,1,4,0,0,0.023477844615291822
11,57,Падение пассажира,2,0,2,0,0,0.05663683073475559
11,57,Столкновение,21,0,25,0,2,0.022106464597800503
11,58,Наезд на велосипедиста,1,0,1,0,1,0.00948587198067526
11,58,Наезд на пешехода,20,0,20,0,3,0.02879445602461399
11,58,Наезд на препятствие,6,1,7,0,0,0.03864822147761902
11,58,Наезд на стоящее ТС,5,0,6,0,0,0.048331334081304654
11,58,Падение пассажира,3,0,3,0,0,0.03815533130693729
11,58,Прочее,1,0,1,0,0,0.04997044985190117
11,58,Столкновение,25,0,31,0,0,0.04300438858767703
11,59,Наезд на велосипедиста,1,0,1,0,0,0.020266661700662044
11,59,Наезд на пешехода,9,0,9,0,2,0.029145699634313224
11,59,Наезд на стоящее ТС,2,0,2,0,0,0.0163209745780188
11,59,Падение пассажира,3,0,3,0,0,0.05015285837109268
11,59,Столкновение,10,0,11,0,2,0.026518237000632293
11,60,Наезд на велосипедиста,2,0,2,0,0,0.04545359181259426
11,60,Наезд на пешехода,13,0,13,0,2,0.026836587153631457
11,60,Наезд на препятствие,1,0,3,0,0,0.05480138146770365
11,60,Падение пассажира,2,0,2,0,0,0.02036696856877839
11,60,Столкновение,10,0,12,0,0,0.03216580219988733
11,61,Наезд на пешехода,2,0,2,0,0,0.030280892761735023
11,61,Наезд на препятствие,1,0,2,0,1,0.006948102077353723
11,61,Столкновение,3,2,3,0,0,0.030454299077648045
11,62,Наезд на велосипедиста,1,0,1,0,0,0.049271699337136106
11,62,Наезд на пешехода,10,3,7,0,1,0.012647934256467852
11,62,Наезд на препятствие,2,0,3,0,0,0.0518450700148806
11,62,Наезд на стоящее ТС,4,0,7,0,0,0.05062491391964807
11,62,Столкновение,8,0,9,0,1,0.028541613612778377
11,63,Наезд на пешехода,15,0,15,0,4,0.028350405304506592
11,63,Наезд на препятствие,1,0,1,0,0,0.013472937969320338
11,63,Наезд на стоящее ТС,1,0,1,0,0,0.00988811077292907
11,63,Падение пассажира,1,0,1,0,0,0.03058997149980132
11,63,Столкновение,7,0,9,0,0,0.03695938680198739
11,64,Наезд на велосипедиста,1,0,1,0,0,0.007216808854264516
11,64,Наезд на пешехода,8,0,8,0,2,0.03747438514670849
11,64,Наезд на стоящее ТС,2,0,2,0,0,0.004055277897924845
11,64,Столкновение,7,0,7,0,0,0.033325066585848474
11,65,Наезд на велосипедиста,1,0,1,0,0,0.00962174495796042
11,65,Наезд на пешехода,16,0,17,0,1,0.02784182341998691
11,65,Столкновение,15,0,20,0,2,0.010922589130143047
11,66,Наезд на велосипедиста,3,1,2,0,0,0.02575776336440881
11,66,Наезд на пешехода,18,2,17,0,2,0.014949507219172363
11,66,Наезд на препятствие,6,0,7,0,0,0.04120034307198425
11,66,Наезд на стоящее ТС,4,0,7,0,2,0.03202272803557081
11,66,Падение пассажира,1,0,1,0,0,0.04762710833955598
11,66,Столкновение,14,0,15,0,2,0.03399643206001618
11,67,Наезд на пешехода,2,1,1,0,0,0.008595164216749615
11,67,Столкновение,1,0,1,0,0,0.004360966507498599
11,68,Наезд на велосипедиста,1,0,1,0,0,0.006838631666529391
11,68,Наезд на пешехода,12,0,12,0,1,0.02825090202566309
11,68,Наезд на препятствие,1,0,1,0,0,0.07242592787372162
11,68,Наезд на стоящее ТС,2,0,7,0,0,0.00961653502774142
11,68,Столкновение,28,0,35,0,2,0.026720784925543327
11,69,Наезд на велосипедиста,1,0,1,0,0,0.052068160682723394
11,69,Наезд на пешехода,13,1,14,0,3,0.015080676464879456
11,69,Наезд на препятствие,2,0,3,0,0,0.02157425828270199
11,69,Наезд на стоящее ТС,2,0,2,0,0,0.004393461795300783
11,69,Падение пассажира,4,1,3,0,0,0.01839024492018419
11,69,Столкновение,11,0,16,0,3,0.01859192760873844
11,70,Наезд на пешехода,8,2,10,0,1,0.02221936993328498
11,70,Наезд на препятствие,2,0,3,0,0,0.0366480487032827
11,70,Наезд на стоящее ТС,3,0,6,0,0,0.006623236416886548
11,70,Столкновение,15,1,27,0,1,0.036216380241852766
11,71,Наезд на велосипедиста,2,0,2,0,0,0.00717681556390533
11,71,Наезд на пешехода,7,0,7,0,2,0.041201865651605295
11,71,Наезд на препятствие,3,1,4,1,0,0.006747889363556939
11,71,Падение пассажира,1,0,1,0,0,0.015478051845541373
11,71,Столкновение,15,0,16,0,0,0.018684696267910042
11,72,Наезд на велосипедиста,1,0,1,0,0,0.03982804096061269
11,72,Наезд на пешехода,12,1,13,0,2,0.014106422488108597
11,72,Наезд на препятствие,2,1,2,0,0,0.013666487323494176
11,72,Столкновение,16,0,19,0,0,0.015387111835846366
11,73,Наезд на велосипедиста,1,0,1,0,0,0.010242226356145506
11,73,Наезд на пешехода,19,2,17,0,1,0.022992579035419628
11,73,Падение пассажира,2,0,2,0,0,0.01719251776111711
11,73,Столкновение,12,1,18,0,1,0.023944750385012037
11,74,Наезд на пешехода,13,0,15,0,7,0.033121567464336796
11,74,Наезд на стоящее ТС,1,0,1,0,0,0.0061932672907132405
11,74,Падение пассажира,1,0,1,0,0,0.008755920171665842
11,74,Столкновение,9,0,11,0,0,0.03211739626208976
11,75,Наезд на велосипедиста,2,0,2,0,0,0.030972968731944342
11,75,Наезд на пешехода,10,2,8,0,1,0.03725695336627685
11,75,Наезд на препятствие,2,1,2,0,0,0.014665836639618866
11,75,Опрокидывание,1,0,1,0,0,0.0020811257236978058
11,75,Столкновение,21,0,22,0,0,0.037014820904373726
11,76,Наезд на пешехода,3,1,2,0,0,0.037305205347640584
11,76,Наезд на препятствие,2,0,2,0,0,0.08526343046703569
11,76,Наезд на стоящее ТС,1,1,0,0,0,0.008760521024140737
11,76,Столкновение,3,0,5,0,0,0.06587991627809893
11,77,Наезд на велосипедиста,1,0,1,0,0,0.03951645017406525
11,77,Наезд на пешехода,6,1,5,0,1,0.017390739441598104
11,77,Падение пассажира,1,0,2,0,0,0.010132755945321176
11,77,Столкновение,7,0,9,0,0,0.014398082976843918
11,78,Наезд на пешехода,1,1,0,0,0,0.002050122304762081
11,78,Наезд на стоящее ТС,1,1,1,0,0,0.003844217583584125
11,78,Съезд с дороги,1,1,1,0,0,0.09183317172482106
11,80,Наезд на пешехода,2,0,2,0,1,0.037213113644733495
11,80,Наезд на препятствие,2,0,3,0,0,0.04726223310340523
11,80,Столкновение,6,2,9,0,1,0.024144005135278087
11,81,Столкновение,1,0,1,0,0,0.07806104906967046
11,82,Наезд на велосипедиста,2,0,2,0,0,0.03193626879274608
11,82,Наезд на пешехода,6,1,5,0,1,0.02438030109963758
11,82,Наезд на препятствие,1,0,2,0,0,0.02460113161045057
11,82,Падение пассажира,1,0,1,0,0,0.03719915159999214
11,82,Столкновение,5,0,5,0,0,0.03810625822143267
11,83,Наезд на велосипедиста,1,0,1,0,0,0.06885063717830571
11,83,Наезд на пешехода,14,1,15,0,3,0.0517153787328105
11,83,Наезд на препятствие,3,1,2,0,0,0.005991534988086691
11,83,Наезд на стоящее ТС,2,1,2,0,0,0.03581776279957441
11,83,Падение пассажира,2,0,2,0,0,0.018020843257218075
11,83,Столкновение,15,0,16,0,2,0.042398689064311386
11,84,Наезд на велосипедиста,1,0,1,0,0,0.007594986041999639
11,84,Наезд на пешехода,20,3,19,0,1,0.03117407456908246
11,84,Наезд на препятствие,3,0,6,0,3,0.02777668908652477
11,84,Падение пассажира,3,0,3,0,0,0.05264519762694048
11,84,Столкновение,15,0,15,0,0,0.03084086327280706
11,85,Наезд на велосипедиста,2,0,2,0,0,0.020806165250853353
11,85,Наезд на пешехода,17,1,17,0,3,0.023965251103984796
11,85,Наезд на препятствие,3,0,4,0,1,0.04816087795807957
11,85,Наезд на стоящее ТС,5,0,7,0,0,0.030435468966248845
11,85,Падение пассажира,3,0,3,0,1,0.006816543744786625
11,85,Столкновение,23,0,30,0,4,0.02314770746470717
11,86,Наезд на пешехода,6,0,7,0,2,0.019796308304859896
11,86,Столкновение,5,0,5,0,0,0.016008007756986603
11,87,Наезд на велосипедиста,3,0,3,0,0,0.007216808854264515
11,87,Наезд на пешехода,20,2,19,0,1,0.03422542557766141
11,87,Наезд на препятствие,1,0,1,0,0,0.05670833779767469
11,87,Наезд на стоящее ТС,1,0,1,0,0,0.001539111317401326
11,87,Падение пассажира,4,0,4,0,0,0.029806177195333232
11,87,Столкновение,22,0,24,0,3,0.018215739937123877
11,88,Наезд на велосипедиста,2,0,2,0,1,0.012546097099631313
11,88,Наезд на пешехода,11,0,11,0,1,0.02367877344424767
11,88,Наезд на препятствие,1,1,0,0,0,0.005869456910715141
11,88,Опрокидывание,1,0,1,0,1,0.03754533230646948
11,88,Падение пассажира,2,0,2,0,0,0.008998224382115803
11,88,Столкновение,16,0,21,0,1,0.025345910270451917
11,89,Наезд на пешехода,4,0,4,0,0,0.017243400881926208
11,89,Наезд на препятствие,1,0,1,0,0,0.008218506617844255
11,89,Наезд на стоящее ТС,1,0,1,0,0,0.04449160764820767
11,89,Опрокидывание,1,0,1,0,0,0.06250997401135454
11,89,Падение пассажира,2,0,2,0,1,0.027327902940413002
11,89,Столкновение,9,0,11,0,3,0.018412281671346085
11,90,Наезд на велосипедиста,1,0,1,0,1,0.007973163229734764
11,90,Наезд на пешехода,16,3,13,0,2,0.03852036350460628
11,90,Наезд на стоящее ТС,1,0,1,0,0,0.009167799537230877
11,90,Опрокидывание,1,0,1,0,0,0.006058913902257845
11,90,Падение пассажира,2,0,2,0,0,0.00956549016371849
11,90,Столкновение,10,0,11,0,0,0.060376379439757225
11,91,Наезд на велосипедиста,1,0,1,0,0,0.007973163229734764
11,91,Наезд на пешехода,27,0,28,0,8,0.027213978331614482
11,91,Наезд на препятствие,1,0,1,0,0,0.1295090034284871
11,91,Наезд на стоящее ТС,2,0,2,0,0,0.017462259529106763
11,91,Падение пассажира,5,0,5,0,1,0.02214867436790313
11,91,Столкновение,15,1,18,0,2,0.023795036201448645
11,92,Наезд на пешехода,4,1,3,0,0,0.04792848718813236
11,92,Столкновение,11,1,16,0,1,0.02738182377733752
11,93,Наезд на велосипедиста,2,0,2,0,0,0.10012503039279019
11,93,Наезд на пешехода,7,1,6,0,2,0.03257199906691107
11,93,Падение пассажира,1,0,1,0,0,0.005594629692499688
11,93,Столкновение,6,0,7,0,3,0.017780236276283473
11,94,Наезд на пешехода,5,1,4,0,2,0.011803236372197884
11,94,Наезд на стоящее ТС,3,0,3,0,0,0.030271920360329326
11,94,Столкновение,3,0,3,0,0,0.04955420475804682
11,95,Наезд на велосипедиста,1,0,1,0,0,0.03738175872778917
11,95,Наезд на пешехода,1,0,1,0,0,0.033696279134972494
11,95,Падение пассажира,1,0,2,0,0,0.051118930916859026
11,95,Столкновение,1,0,1,0,0,0.08728566991782974
11,96,Наезд на пешехода,3,0,4,0,1,0.01371493622435122
11,96,Наезд на препятствие,2,0,2,0,0,0.09113013095849369
11,96,Столкновение,14,1,14,0,0,0.02431776884698761
11,97,Наезд на пешехода,4,0,4,0,2,0.07579710939183001
11,97,Столкновение,2,2,2,0,0,0.038248365231203105
11,98,Наезд на пешехода,12,0,12,0,2,0.02339946073363175
11,98,Наезд на препятствие,2,1,2,0,0,0.020590318802230105
11,98,Наезд на стоящее ТС,1,0,1,0,0,0.007327798853918612
11,98,Опрокидывание,1,0,1,0,0,0.004168027963582225
11,98,Падение пассажира,4,0,4,0,0,0.025202659272681227
11,98,Столкновение,9,0,12,0,1,0.02102944678224036
11,99,Прочее,2,0,2,0,0,0.15517612565640537
11,99,Столкновение,3,0,3,0,0,0.003619021279112127
11,100,Столкновение,2,2,0,0,0,0.12929653460577822
11,101,Наезд на пешехода,7,0,7,0,1,0.023899306568594608
11,101,Наезд на препятствие,2,0,2,0,0,0.04513006535989694
11,101,Падение пассажира,2,0,2,0,0,0.01739921174676627
11,101,Столкновение,15,1,16,0,2,0.027093296134919256
11,102,Наезд на велосипедиста,1,0,1,0,0,0.010242226356145506
11,102,Наезд на пешехода,6,0,6,0,0,0.018035792311979423
11,102,Наезд на препятствие,2,0,3,0,0,0.04659580087579171
11,102,Столкновение,2,0,2,0,0,0.013133106906422321
11,103,Наезд на велосипедиста,1,0,1,0,0,0.010882551011125327
11,103,Наезд на пешехода,13,1,13,0,1,0.03164391982436289
11,103,Наезд на препятствие,1,0,1,0,0,0.004300861763207856
11,103,Наезд на стоящее ТС,1,0,1,0,0,0.06656970062354957
11,103,Падение пассажира,4,1,3,0,0,0.04365946770439238
11,103,Столкновение,21,0,25,0,0,0.01970334743691888
11,104,Наезд на пешехода,9,0,9,0,2,0.01480824333891479
11,104,Падение пассажира,3,0,3,0,0,0.041183333440769195
11,104,Столкновение,4,1,3,0,0,0.011444029340541803
11,105,Наезд на пешехода,9,3,8,0,2,0.04359322607451444
11,105,Наезд на препятствие,2,0,2,0,0,0.06860208429074666
11,105,Падение пассажира,1,0,1,0,0,0.007107338443440184
11,105,Столкновение,18,1,19,0,1,0.025767911757045785
11,106,Наезд на велосипедиста,1,0,1,0,0,0.009864049168410383
11,106,Наезд на пешехода,4,0,4,0,0,0.04011025609442989
11,106,Столкновение,7,0,10,0,2,0.03290706540937164
11,107,Наезд на велосипедиста,1,0,1,0,1,0.023874460241028163
11,107,Наезд на пешехода,4,0,4,0,1,0.029045638413542976
11,107,Наезд на стоящее ТС,2,0,2,0,1,0.04652594354501521
11,107,Столкновение,11,0,17,0,2,0.03455665536629452
11,108,Наезд на велосипедиста,1,0,1,0,0,0.0204025490551756
11,108,Наезд на пешехода,6,0,6,0,1,0.02859409758599128
11,108,Наезд на препятствие,2,0,3,0,0,0.009105934726936852
11,108,Наезд на стоящее ТС,1,0,1,0,0,0.044159690743301755
11,108,Падение пассажира,2,0,2,0,0,0.010388050044541852
11,108,Столкновение,11,2,13,1,3,0.017714822846745533
11,109,Наезд на пешехода,8,0,8,0,4,0.01866596668709581
11,109,Наезд на стоящее ТС,1,0,1,0,0,0.048773109889096306
11,109,Падение пассажира,3,0,3,0,0,0.007334008832963279
11,109,Столкновение,2,0,2,0,1,0.04277006768920802
11,110,Наезд на велосипедиста,2,0,2,0,0,0.022934843359523345
11,110,Наезд на пешехода,13,1,12,0,3,0.021581189050631756
11,110,Наезд на препятствие,1,0,1,0,0,0.005813570514148351
11,110,Наезд на стоящее ТС,2,0,2,0,0,0.009412895771196347
11,110,Падение пассажира,2,0,2,0,0,0.00610388061385716
11,110,Столкновение,21,0,31,0,6,0.02164065597845125
11,111,Наезд на велосипедиста,2,0,2,0,0,0.03128229056279495
11,111,Наезд на пешехода,17,1,19,0,8,0.012480070990128931
11,111,Наезд на препятствие,4,0,8,0,0,0.00274245940225092
11,111,Наезд на стоящее ТС,3,1,3,0,0,0.01355282629318339
11,111,Падение пассажира,1,0,2,0,1,0.006350984067969936
11,111,Столкновение,17,0,17,0,0,0.011907515101669723
11,113,Наезд на велосипедиста,1,0,1,0,0,0.007216808854264516
11,113,Наезд на пешехода,15,2,13,0,4,0.023205207948462134
11,113,Падение пассажира,1,0,1,0,0,0.06670643635445674
11,113,Столкновение,10,0,14,0,0,0.03283479161371761
11,114,Наезд на пешехода,10,0,11,0,3,0.04874752150392643
11,114,Наезд на препятствие,5,0,9,0,0,0.0611053921873709
11,114,Наезд на стоящее ТС,2,1,1,0,0,0.0027316577408519117
11,114,Падение пассажира,5,0,5,0,0,0.02560625765019973
11,114,Столкновение,16,0,26,0,3,0.047515132162429335
11,115,Наезд на пешехода,10,1,9,0,0,0.01961534205118771
11,115,Прочее,1,0,1,0,0,0.10023739627586904
11,115,Столкновение,3,0,3,0,0,0.020352308374321195
11,116,Наезд на велосипедиста,3,1,2,0,0,0.023402440471105762
11,116,Наезд на пешехода,10,0,10,0,3,0.011803425115728367
11,116,Наезд на стоящее ТС,1,0,1,0,0,0.021776768627936875
11,116,Падение пассажира,1,0,1,0,0,0.029694045461104848
11,116,Прочее,1,0,1,0,0,0.03050476664431212
11,116,Столкновение,7,0,10,0,0,0.01935831334506744
11,117,Наезд на велосипедиста,3,0,3,0,0,0.027930412196449247
11,117,Наезд на пешехода,15,1,15,0,1,0.01655246092541422
11,117,Наезд на препятствие,2,0,3,0,0,0.09297287363085022
11,117,Наезд на стоящее ТС,4,1,4,0,0,0.09381396566823462
11,117,Падение пассажира,3,0,3,0,1,0.05552628787920778
11,117,Столкновение,26,0,35,0,1,0.03850730785332165
11,118,Наезд на велосипедиста,1,1,1,0,0,0.010882551011125327
11,118,Наезд на пешехода,9,0,10,0,1,0.02299408369952617
11,118,Наезд на препятствие,2,0,4,0,0,0.0652396691086421
11,118,Наезд на стоящее ТС,1,0,1,0,0,0.01972865650232955
11,118,Падение пассажира,1,0,1,0,0,0.04916629262914817
11,118,Столкновение,6,0,7,0,0,0.021914382843877523
11,119,Наезд на велосипедиста,1,0,1,0,0,0.007973163229734764
11,119,Наезд на пешехода,4,0,4,0,0,0.050124193300464574
11,119,Наезд на препятствие,2,1,2,0,0,0.17638530440026656
11,119,Наезд на стоящее ТС,1,0,1,0,0,0.009859009447574051
11,119,Падение пассажира,2,0,2,0,1,0.013661692265964375
11,119,Столкновение,10,0,13,0,0,0.020161515422139162
11,120,Наезд на пешехода,6,0,6,0,0,0.019231096456727676
11,120,Наезд на препятствие,1,0,1,0,0,0.02388515895364176
11,120,Столкновение,7,0,12,0,0,0.026195032399535807
11,121,Наезд на препятствие,1,0,2,0,0,0.0922081467117213
11,121,Наезд на стоящее ТС,1,0,1,0,0,0.0800933697285664
11,121,Столкновение,12,1,21,0,1,0.09183626745411526
11,122,Наезд на велосипедиста,1,0,1,0,0,0.06435911822067035
11,122,Наезд на пешехода,9,0,9,0,1,0.027110429415646606
11,122,Наезд на препятствие,1,0,1,0,0,0.05812629350390393
11,122,Опрокидывание,1,0,1,0,0,0.00568073671452272
11,122,Столкновение,1,0,1,0,1,0.035543541635815495
11,123,Наезд на велосипедиста,1,0,1,0,0,0.028612461859350343
11,123,Наезд на пешехода,9,0,9,0,0,0.03229758498781878
11,123,Наезд на препятствие,2,0,4,0,0,0.03579397324465748
11,123,Наезд на стоящее ТС,2,1,1,0,1,0.0582070637070997
11,123,Падение пассажира,1,0,1,0,0,0.06276099919846709
11,123,Столкновение,12,0,13,0,1,0.04780981813599804
11,124,Наезд на пешехода,2,0,2,0,2,0.013215194382291722
11,124,Наезд на препятствие,1,0,1,0,0,0.13472613570938508
11,124,Наезд на стоящее ТС,3,1,4,0,1,0.03810699313673669
11,124,Столкновение,5,0,6,0,1,0.12716766728737705
11,125,Наезд на пешехода,22,2,22,0,3,0.03386396908757064
11,125,Наезд на препятствие,2,0,3,0,0,0.010205605115356158
11,125,Падение пассажира,6,0,6,0,0,0.033320575800330786
11,125,Столкновение,22,1,27,0,1,0.022403968922451323
11,127,Наезд на велосипедиста,3,0,3,0,0,0.04251266405492832
11,127,Наезд на пешехода,13,3,10,0,3,0.029203311243303207
11,127,Падение пассажира,1,0,1,0,0,0.03156199417161368
11,127,Столкновение,22,2,25,0,1,0.017966531521575
11,128,Наезд на пешехода,3,0,3,0,0,0.016125334443131568
11,128,Наезд на препятствие,1,0,1,0,0,0.007083975054638884
11,128,Падение пассажира,1,0,1,0,0,0.0683081820971779
11,128,Столкновение,3,0,5,0,0,0.03318049370271717
11,130,Наезд на велосипедиста,1,0,1,0,0,0.005325922915588897
11,130,Наезд на пешехода,19,2,19,0,3,0.023187414632202197
11,130,Наезд на препятствие,6,0,8,0,1,0.009330371911709628
11,130,Наезд на стоящее ТС,4,1,6,0,0,0.007372996702698126
11,130,Падение пассажира,4,0,4,0,0,0.04992149298165973
11,130,Столкновение,7,0,8,0,0,0.015485465392476971
11,131,Наезд на пешехода,7,0,7,0,2,0.03629597524328898
11,131,Наезд на препятствие,2,1,2,0,0,0.06682942485921596
11,131,Наезд на стоящее ТС,1,0,1,0,0,0.05888677749127097
11,131,Столкновение,2,0,2,0,0,0.005599598942649725
11,133,Наезд на велосипедиста,1,0,1,0,0,0.03884134346329262
11,133,Наезд на пешехода,8,2,8,0,1,0.02682584075553701
11,133,Опрокидывание,1,0,1,0,0,0.017000462698332334
11,133,Падение пассажира,4,0,4,0,1,0.04659687513871404
11,133,Столкновение,5,0,7,0,0,0.019058320440820085
11,134,Наезд на велосипедиста,1,0,1,0,0,0.0397661040753166
11,134,Наезд на пешехода,27,2,26,0,3,0.023109183929058984
11,134,Наезд на препятствие,2,0,2,0,0,0.04433455889280811
11,134,Наезд на стоящее ТС,1,0,1,0,0,0.006057394313428079
11,134,Опрокидывание,1,0,1,0,0,0.09524701152022273
11,134,Падение пассажира,1,0,1,0,0,0.00895122632323192
11,134,Столкновение,26,2,30,0,2,0.01709576466127604
11,135,Наезд на пешехода,11,0,11,0,4,0.027983725354799885
11,135,Столкновение,11,0,13,0,0,0.03353012615209107
11,136,Наезд на пешехода,13,0,13,0,1,0.025384099267494933
11,136,Наезд на препятствие,2,0,2,0,0,0.05980910213999286
11,136,Падение пассажира,1,0,2,0,1,0.03902135167684491
11,136,Столкновение,23,0,26,0,1,0.02054261054700579
11,137,Наезд на велосипедиста,1,0,1,0,0,0.030488370986911366
11,137,Наезд на пешехода,7,0,7,0,3,0.016474799181471655
11,137,Наезд на препятствие,1,0,4,0,0,0.03585417121498917
11,137,Столкновение,9,0,12,0,3,0.015323458676115096
11,138,Наезд на велосипедиста,1,0,1,0,0,0.05034537225303639
11,138,Наезд на пешехода,13,2,12,1,1,0.021820857906589056
11,138,Наезд на препятствие,1,0,2,0,0,0.015717084904284993
11,138,Падение пассажира,1,0,1,0,0,0.031200750359446673
11,138,Столкновение,10,0,11,0,1,0.03104531338916718
11,139,Наезд на велосипедиста,1,0,1,0,0,0.010242226356145506
11,139,Наезд на пешехода,10,1,9,0,2,0.0379075464828036
11,139,Наезд на препятствие,1,0,1,0,0,0.04741419850074839
11,139,Опрокидывание,1,0,2,0,2,0.007813926863648303
11,139,Столкновение,11,1,12,0,1,0.014321396924215484
11,140,Наезд на велосипедиста,1,0,1,0,0,0.04818677980481492
11,140,Наезд на пешехода,12,1,11,0,4,0.02331473321110655
11,140,Наезд на препятствие,1,0,1,0,0,0.004058557552757893
11,140,Наезд на стоящее ТС,1,0,1,0,0,0.007356900179273631
11,140,Опрокидывание,1,0,1,0,0,0.046959339074728754
11,140,Падение пассажира,1,0,1,0,0,0.015167072598895623
11,140,Столкновение,13,0,18,0,1,0.008789851986824816
11,141,Наезд на велосипедиста,1,0,1,0,0,0.031890806271680915
11,141,Наезд на пешехода,12,0,12,0,2,0.01973956612037949
11,141,Наезд на препятствие,1,0,1,0,0,0.00999336283602945
11,141,Наезд на стоящее ТС,1,0,1,0,0,0.008840507604859106
11,141,Падение пассажира,2,0,2,0,0,0.06525804428892608
11,141,Столкновение,4,0,7,0,0,0.012862746276785766
11,142,Наезд на пешехода,3,0,4,0,3,0.031584398775196025
11,142,Наезд на стоящее ТС,1,0,1,0,0,0.1333077881748223
11,142,Столкновение,3,1,5,0,1,0.09960524232168207
11,143,Наезд на пешехода,16,1,16,0,2,0.024225657837933966
11,143,Наезд на препятствие,1,0,1,0,0,0.10473139545390829
11,143,Наезд на стоящее ТС,1,0,1,0,0,0.007705976041653737
11,143,Столкновение,9,0,9,0,0,0.02724815485457946
11,144,Наезд на пешехода,11,0,11,0,5,0.03349122261204553
11,144,Падение пассажира,1,0,1,0,0,0.009376401569850928
11,144,Столкновение,7,0,10,0,2,0.02126409277877332
11,145,Наезд на пешехода,2,0,2,0,0,0.00802789843514693
11,146,Наезд на пешехода,11,2,10,0,1,0.042293530743579374
11,146,Наезд на препятствие,3,0,8,0,0,0.039149566605739226
11,146,Падение пассажира,3,0,3,0,0,0.0315957711200849
11,146,Столкновение,15,1,19,0,1,0.056826102826426673
11,147,Наезд на велосипедиста,1,0,1,0,0,0.011047525313765507
11,147,Наезд на пешехода,13,1,16,1,5,0.03869877222299901
11,147,Наезд на препятствие,4,0,6,0,3,0.014548966588245223
11,147,Наезд на стоящее ТС,1,0,2,0,0,0.03190149344484398
11,147,Столкновение,9,0,12,0,0,0.018664138584146617
11,148,Наезд на пешехода,4,0,4,0,0,0.04314077364390022
11,148,Столкновение,2,0,2,0,0,0.06048746161798864
11,149,Столкновение,1,0,1,0,0,0.004819130275952093
11,150,Наезд на велосипедиста,1,0,1,0,0,0.05615175946804594
11,150,Наезд на пешехода,14,0,15,0,4,0.04448515708095491
11,150,Наезд на препятствие,1,0,1,0,0,0.00999336283602945
11,150,Наезд на стоящее ТС,1,0,1,0,0,0.005815090102978117
11,150,Столкновение,9,0,12,0,1,0.03152533237779124
11,151,Наезд на пешехода,6,0,6,0,1,0.021124214269160013
11,151,Наезд на стоящее ТС,1,0,1,0,0,0.04557380629534978
11,151,Столкновение,1,0,1,0,0,0.0066300296339093425
11,152,Наезд на пешехода,3,0,3,0,0,0.016110229995779938
11,152,Столкновение,1,0,3,0,0,0.061479816199361235
11,153,Наезд на пешехода,5,0,5,0,1,0.05739395611824194
11,153,Наезд на препятствие,1,0,1,0,0,0.06104192418971254
11,153,Наезд на стоящее ТС,1,1,1,0,0,0.0018373019244180783
11,153,Столкновение,1,0,1,0,0,0.06547603003658431
11,154,Наезд на пешехода,14,4,10,0,1,0.0519969553591655
11,154,Наезд на препятствие,2,0,2,0,0,0.06472948548852898
11,154,Опрокидывание,1,0,1,0,0,0.03380230087480004
11,154,Прочее,1,0,1,0,0,0.09580645893275058
11,154,Столкновение,21,1,24,0,2,0.05817107877839095
11,154,Съезд с дороги,1,0,1,0,0,0.1225497362376432
12,2,Наезд на велосипедиста,1,0,1,0,0,0.037009924838504675
12,2,Наезд на пешехода,13,1,13,0,2,0.018430964062982138
12,2,Наезд на препятствие,3,0,4,0,0,0.03589494765751437
